Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Total Source Stockpile,2911424.067193452,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Rate,0.0524916944428894,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Mean Source Stockpile,0.8530495719825172,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Resource Transfer Ratio,0.057967203029960834,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Relationship Frequency,0.23145817237996857,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1030
Total Resource Shared,6.07853464933694,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,23004187.1325107,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,4.1222701343702125e-07,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.5600712844855888,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,2.6423594140299444e-07,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,5.524092344431504,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,3846576.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,2140696.567979426,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.436106382515646e-06,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,0.5565200240368126,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,2.5805049497033424e-06,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.26086263020833333,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,5.637868165401537,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,8377776.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,11033894.112657543,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,6.729552288580569e-07,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.3170433433237585,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,5.109587990531562e-07,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.568154296875,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,6.07853464933694,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,14581760.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,22708711.964065053,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,4.1685877763294283e-07,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.5573368347898369,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,2.6767405530924755e-07,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.9888888888888889,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,5.5107660693743865,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,3424368.0,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,1731739.6681375243,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.6092797472042685e-06,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,0.5057107379047825,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,3.1822037887025473e-06,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.23222981770833334,Unrelated Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,0.05968682317726383,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,4154208.0,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,7892175.902202831,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.4367798429270713e-08,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.899802778821578,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,7.562784137794716e-09,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.2817252604166667,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,0.5677685799625549,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,11321232.0,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,21272447.464291014,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,5.015077687327271e-08,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.8789869745881909,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,2.6690326337000516e-08,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.7677701822916667,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,0.4947554817281743,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,6744816.0,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,12971314.662209146,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,7.335344384905004e-08,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.9231532279322587,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,3.8142275917375086e-08,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.457412109375,Channelmate 0,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,0.4406664839354032,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,3183912.0,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,4924741.335799082,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,1.384041028569267e-07,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,1.546757993248269,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,8.948011975800784e-08,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.2159228515625,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,0.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,3183912.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,7045551.683900461,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,0.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,2.212860055146141,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,0.0,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.2159228515625,Cell Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,0.0,Propagule Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,81920.0,Propagule Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,41419.712809075194,Propagule Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,0.0,Propagule Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,0.5056117286264061,Propagule Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,0.0,Propagule Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.005555555555555556,Propagule Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,0.0,Propagule Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Incidence,81920.0,Propagule Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Source Stockpile,254055.45562745287,Propagule Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Rate,0.0,Propagule Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Mean Source Stockpile,3.1012628860773055,Propagule Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Resource Transfer Ratio,0.0,Propagule Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Relationship Frequency,0.005555555555555556,Propagule Child,262144,263168,resource-wave__channelsense-yes__nlev-two,1031
Total Resource Shared,503797.1485382792,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Incidence,14745472.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Source Stockpile,11950310.338902332,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.034166227336654885,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.81043932258678,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.040452288455542496,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Frequency,1.0,Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Resource Shared,502225.7592388687,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Incidence,11304960.0,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Source Stockpile,10184031.566031147,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.044425257518723525,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.900846315779193,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.04699734845905732,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Frequency,0.7666733218170296,Channelmate 1,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Resource Shared,134628.14750981092,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Incidence,3338728.0,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Source Stockpile,2689837.465153547,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.04032318520999941,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.8056473798265528,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.04766499790481144,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Frequency,0.22642394899261278,Cell Parent,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Resource Shared,503720.6897227949,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Incidence,13929136.0,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Source Stockpile,11364292.763603162,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.03616309652822651,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.8158648722794553,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.04244355567204294,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Frequency,0.9446381913037439,Nondirect Propagule Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Resource Shared,503724.4025778569,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Incidence,12234448.0,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Source Stockpile,10834697.667881195,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.041172630148728975,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.8855894166930289,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,0.04442632312041485,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Frequency,0.8297088082361826,Related Neighbor,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Resource Shared,149.2047759071464,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Incidence,3391600.0,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Source Stockpile,1726247.256206909,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Rate,4.399244483640359e-05,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Mean Source Stockpile,0.508977254454213,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Ratio,8.642555709492474e-05,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Frequency,0.23000959209715363,Nonchannelmate,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Resource Shared,214100.17096762604,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Relationship Incidence,8068016.0,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Total Source Stockpile,5967382.560446574,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
Resource Transfer Rate,0.02653690460797624,Nondirect Cell Relative,262144,263168,resource-wave__channelsense-yes__nlev-two,1032
