Measure,Value,Relationship,First Update,Last Update,Treatment,Seed
Total Resource Shared,1183.709595701928,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,3429728.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,1263098.687984639,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.0003451322074817385,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.3682795510269733,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.0009362699330208046,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.2325943254962044,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Resource Shared,106358.23869346901,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,4560320.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,4106699.4079916207,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.02332253848270933,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.9005287804346231,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.02524490467799642,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.30926783536386876,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Resource Shared,80361.7541083437,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Incidence,2829344.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Source Stockpile,2739417.311775415,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Rate,0.02840296341072125,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Mean Source Stockpile,0.9682164175778609,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Resource Transfer Ratio,0.028499308715577397,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Relationship Frequency,0.19187800294272112,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1006
Total Resource Shared,1.0913412530482685,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Incidence,14745536.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,24867818.28337846,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,7.401163667758625e-08,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,1.6864641803036837,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,4.3885683605926106e-08,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Resource Shared,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Incidence,4522992.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,10164832.57250448,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,2.247369124797143,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,0.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.30673635736266214,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Resource Shared,1.085449115990664,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Incidence,3912448.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,1948963.5626802687,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,2.7743477127125114e-07,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,0.4981442725066937,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,5.569362774396537e-07,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.26533101272140935,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Resource Shared,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Incidence,2701848.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,7111252.238182915,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,2.6319956704384984,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,0.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.18323158954682964,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Resource Shared,0.0058921370576045,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Incidence,5403696.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,12158004.051430706,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,1.0903901806475604e-09,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,2.2499422712585435,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,4.846302920959816e-10,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.3664631790936593,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Resource Shared,0.0058921370576045,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Incidence,2701848.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Source Stockpile,5046751.813247965,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Rate,2.1807803612951208e-09,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Mean Source Stockpile,1.867888872078653,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Resource Transfer Ratio,1.1675107611311942e-09,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Relationship Frequency,0.18323158954682964,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1007
Total Resource Shared,67453.69672997297,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Incidence,14745472.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,21450450.0620435,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.004574536286798617,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.4547143734729888,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.003134770816254355,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Resource Shared,0.09537435888885888,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Incidence,3750672.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,1781668.1589125467,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,2.5428605564245256e-08,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,0.4750263843152765,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,5.3530930160189384e-08,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.2543609319525343,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Resource Shared,37550.031587225705,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Incidence,4623184.0,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,8475307.915275166,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.008122114886023508,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.8332188196003374,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.004410978289737071,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.31353245253865053,Non-nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Resource Shared,13740.509562848029,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Incidence,2833864.0,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,6381164.483519222,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.004848683480522717,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,2.2517539597945495,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.002148665160422609,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.19218537053273033,Child Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Resource Shared,29903.56976840283,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Incidence,5667728.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,10740255.747309715,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.005276112362555654,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.8949843301071814,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.0027765206519262055,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.38437074106546065,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Resource Shared,16163.060205552267,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Incidence,2833864.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Source Stockpile,4359091.26379042,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Rate,0.005703541244587696,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Mean Source Stockpile,1.5382147004197873,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Resource Transfer Ratio,0.003694199013050823,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Relationship Frequency,0.19218537053273033,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1008
Total Resource Shared,65604.13898226114,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Relationship Incidence,14745600.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Total Source Stockpile,22376571.704358876,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Resource Transfer Rate,0.0044490654149211386,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Mean Source Stockpile,1.5175083892387475,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Resource Transfer Ratio,0.002923252158802003,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Relationship Frequency,1.0,Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Total Resource Shared,11981.712764935664,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Relationship Incidence,2987328.0,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Total Source Stockpile,5013646.000970272,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Resource Transfer Rate,0.0040108460687730526,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Mean Source Stockpile,1.6783044918302483,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Resource Transfer Ratio,0.0023841226305301617,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Relationship Frequency,0.20259114583333335,Parent Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Total Resource Shared,41332.05063211953,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Relationship Incidence,5974656.0,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Total Source Stockpile,11018512.21126962,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Resource Transfer Rate,0.006917896299321589,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Mean Source Stockpile,1.8442086391701247,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Resource Transfer Ratio,0.003737127725613424,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Relationship Frequency,0.4051822916666667,Nuclear Channelmate 0,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Total Resource Shared,192.7464191756653,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Relationship Incidence,3082320.0,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Total Source Stockpile,1398095.5536784567,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Resource Transfer Rate,6.253290351931834e-05,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Mean Source Stockpile,0.45358546603806765,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Resource Transfer Ratio,0.0001378445483397145,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
Relationship Frequency,0.209033203125,Unrelated Neighbor,262144,263168,resource-even__channelsense-yes__nlev-onebig,1009
